layer,example_id,baseline_mc_entropy,baseline_conf_signal,scoring_mode_mc,scoring_mode_conf,intervention_type,direction,alpha,post_mc_entropy,post_conf_signal,delta_mc_entropy,delta_conf_signal,fit_r2_mc,fit_r2_conf
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,confidence,1.0,0.006695057265460491,0.9488319516181946,0.0002871141768991947,0.00040728002786638573,0.3662100274128417,0.184273302265033
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,confidence,2.0,0.007589312270283699,0.9491388246417045,0.0011813691817224026,0.0007141530513763428,0.3662100274128417,0.184273302265033
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,confidence,3.0,0.08574084937572479,0.9344785004854201,0.0793329062871635,-0.013946171104908034,0.3662100274128417,0.184273302265033
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,-3.0,0.012319087361296019,0.9461443707346916,0.005911144272734722,-0.0022803008556365745,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,-2.0,0.005426910938695073,0.9482824752728144,-0.0009810321498662233,-0.00014219631751377637,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,-1.0,0.005891163678218921,0.9482185984651247,-0.0005167794103423757,-0.00020607312520348753,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,-0.5,0.006354651103417079,0.9483152548472086,-5.329198514421752e-05,-0.0001094167431195947,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,0.5,0.00650374311953783,0.9482151463627816,9.580003097653389e-05,-0.00020952522754658087,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,1.0,0.006694973912090063,0.9482732221484184,0.00028703082352876663,-0.00015144944190981224,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,2.0,0.005878789816051722,0.948553574581941,-0.0005291532725095749,0.0001289029916128337,0.623085891914091,0.12257509543154299
0,86,0.0064079430885612965,0.9484246715903282,single_token,single_token,steering,random,3.0,0.005790781540175279,0.9476927578449249,-0.0006171615483860178,-0.0007319137454032676,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,-3.0,1.1560708284378052,0.7704707399010657,0.031417250633239746,-0.08077605962753309,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,-2.0,1.1323275566101074,0.8418081358075141,0.007673978805541992,-0.009438663721084706,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,-1.0,1.1271001100540161,0.8424075677990912,0.0024465322494506836,-0.008839231729507624,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,-0.5,1.1267837285995483,0.847324152290821,0.00213015079498291,-0.003922647237777799,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,0.5,1.1270384788513184,0.8563431710004806,0.0023849010467529297,0.0050963714718818,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,1.0,1.130208969116211,0.8615314364433289,0.005555391311645508,0.010284636914730028,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,2.0,1.1302707195281982,0.860866753757,0.0056171417236328125,0.009619954228401117,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,entropy,3.0,1.1507840156555176,0.8353165864944457,0.02613043785095215,-0.015930213034153096,0.011182025734640142,0.42304066781345184
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,-3.0,1.1310532093048096,0.8200409963726998,0.006399631500244141,-0.031205803155899048,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,-2.0,1.1391494274139404,0.8402167320251464,0.014495849609375,-0.011030067503452479,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,-1.0,1.1343284845352173,0.8505096018314361,0.009674906730651855,-0.0007371976971627392,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,-0.5,1.128307819366455,0.8519218876957892,0.0036542415618896484,0.0006750881671904185,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,0.5,1.1279914379119873,0.8520353868603706,0.003337860107421875,0.000788587331771784,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,1.0,1.1377084255218506,0.8540389850735663,0.013054847717285156,0.002792185544967518,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,2.0,1.136968731880188,0.8585773602128028,0.012315154075622559,0.007330560684204013,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,confidence,3.0,1.2149860858917236,0.7437776863574982,0.0903325080871582,-0.10746911317110064,0.3662100274128417,0.184273302265033
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,-3.0,1.160626729329427,0.765352426469326,0.03597315152486158,-0.08589437305927283,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,-2.0,1.1444761355717976,0.8276284098625183,0.019822557767232185,-0.02361838966608054,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,-1.0,1.1263893842697144,0.8525565346082051,0.0017358064651489258,0.0013097350796063,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,-0.5,1.124428351720174,0.8518823032577832,-0.00022522608439135006,0.0006355037291844168,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,0.5,1.1266644795735676,0.8498320117592811,0.0020109017690022046,-0.0014147877693176936,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,1.0,1.131885051727295,0.847854026655356,0.007231473922729492,-0.0033927728732427997,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,2.0,1.1441158453623455,0.834377854069074,0.019462267557780022,-0.016868945459524776,0.623085891914091,0.12257509543154299
0,87,1.1246535778045654,0.8512467995285988,single_token,single_token,steering,random,3.0,1.1546732981999714,0.8143255506952604,0.030019720395406013,-0.03692124883333847,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,-3.0,0.37970584630966187,0.9375925034284591,-0.08371710777282715,-0.008974391222000166,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,-2.0,0.3223709464073181,0.945164281129837,-0.1410520076751709,-0.00140261352062232,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,-1.0,0.4492146670818329,0.9456930905580521,-0.014208287000656128,-0.0008738040924072266,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,-0.5,0.4683484435081482,0.9462520495057105,0.00492548942565918,-0.00031484514474877656,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,0.5,0.4257330894470215,0.9467532068490981,-0.03768986463546753,0.0001863121986388494,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,1.0,0.3350204825401306,0.9467079669237137,-0.1284024715423584,0.00014107227325443894,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,2.0,0.25472843647003174,0.9464921489357947,-0.20869451761245728,-7.474571466459246e-05,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,entropy,3.0,0.2259208709001541,0.9408290028572082,-0.2375020831823349,-0.005737891793251126,0.011182025734640142,0.42304066781345184
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,-3.0,0.1363554745912552,0.9455630630254744,-0.3270674794912338,-0.0010038316249848522,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,-2.0,0.1653820276260376,0.9461796060204506,-0.2980409264564514,-0.0003872886300086975,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,-1.0,0.38360151648521423,0.9460895255208015,-0.07982143759727478,-0.00047736912965778977,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,-0.5,0.4608007073402405,0.9462572127580643,-0.002622246742248535,-0.0003096818923949973,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,0.5,0.4436165690422058,0.9464449003338814,-0.019806385040283203,-0.00012199431657788917,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,1.0,0.41337430477142334,0.9466418296098709,-0.050048649311065674,7.493495941157668e-05,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,2.0,0.29768288135528564,0.9463655710220337,-0.16574007272720337,-0.00020132362842562035,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,confidence,3.0,0.758034348487854,0.9092754438519478,0.294611394405365,-0.03729145079851148,0.3662100274128417,0.184273302265033
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,-3.0,0.43966784079869586,0.9369604547818501,-0.02375511328379315,-0.009606439868609207,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,-2.0,0.30348358551661175,0.9449526920914649,-0.15993936856587726,-0.0016142025589943598,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,-1.0,0.4035111864407857,0.9464533512790997,-0.059911767641703306,-0.00011354337135960346,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,-0.5,0.4500430226325989,0.9464049915472666,-0.013379931449890137,-0.0001619031031926399,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,0.5,0.4393114149570465,0.9463174154361088,-0.024111539125442505,-0.0002494792143504787,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,1.0,0.3739451766014099,0.9460603594779968,-0.0894777774810791,-0.0005065351724624634,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,2.0,0.2769947350025177,0.9458100045720735,-0.1864282190799713,-0.0007568900783857524,0.623085891914091,0.12257509543154299
0,88,0.463422954082489,0.9465668946504593,single_token,single_token,steering,random,3.0,0.32920994361241657,0.9442169686158497,-0.13421301047007245,-0.002349926034609595,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,-3.0,0.009665869176387787,0.9449625641107559,0.007239388767629862,-0.0042886331677437495,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,-2.0,0.002698569791391492,0.9481853470206261,0.00027208938263356686,-0.0010658502578735352,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,-1.0,0.0021235307212918997,0.949189555644989,-0.00030294968746602535,-6.164163351063401e-05,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,-0.5,0.0022240595426410437,0.9491888850927352,-0.00020242086611688137,-6.231218576435715e-05,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,0.5,0.0026006659027189016,0.9491119712591171,0.0001741854939609766,-0.00013922601938254342,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,1.0,0.002984901424497366,0.9491573691368103,0.0005584210157394409,-9.382814168934495e-05,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,2.0,0.004736615344882011,0.9493309572339057,0.0023101349361240864,7.975995540610015e-05,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,entropy,3.0,0.015689412131905556,0.9472962945699691,0.01326293172314763,-0.0019549027085304926,0.011182025734640142,0.42304066781345184
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,-3.0,0.0018170066177845001,0.9491650730371475,-0.0006094737909734249,-8.612424135212571e-05,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,-2.0,0.002595278201624751,0.9491879820823669,0.00016879779286682606,-6.321519613272653e-05,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,-1.0,0.002412749920040369,0.9487863600254058,-1.3730488717556e-05,-0.0004648372530937639,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,-0.5,0.002309252507984638,0.949188083410263,-0.00011722790077328682,-6.311386823665277e-05,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,0.5,0.0023044056724756956,0.9490617170929908,-0.00012207473628222942,-0.00018948018550879464,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,1.0,0.0023773335851728916,0.9490574955940246,-4.914682358503342e-05,-0.00019370168447496727,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,2.0,0.003967098891735077,0.949056589603424,0.0015406184829771519,-0.00019460767507561982,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,confidence,3.0,0.057589396834373474,0.9319623202085494,0.05516291642561555,-0.017288877069950193,0.3662100274128417,0.184273302265033
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,-3.0,0.023660716057444613,0.9467073718706768,0.02123423564868669,-0.0025438254078228306,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,-2.0,0.005192115747680266,0.9487928479909896,0.0027656353389223414,-0.0004583492875099848,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,-1.0,0.002249538122365872,0.9491449311375617,-0.0001769422863920531,-0.000106266140937894,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,-0.5,0.002364363055676222,0.9491307367881139,-6.211735308170319e-05,-0.00012046049038572093,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,0.5,0.0024170745940258107,0.949294060965379,-9.40581473211433e-06,4.2863686879446306e-05,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,1.0,0.0028147726164509854,0.948992060124874,0.0003882922076930604,-0.0002591371536255771,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,2.0,0.0028201694367453456,0.9489065021276474,0.00039368902798742056,-0.0003446951508522256,0.623085891914091,0.12257509543154299
0,89,0.002426480408757925,0.9492511972784996,single_token,single_token,steering,random,3.0,0.002750910760369152,0.9482674762606621,0.0003244303516112268,-0.0009837210178375022,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,-3.0,0.9361956119537354,0.7098721325397491,-0.0002105236053466797,-0.06838051080703733,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,-2.0,0.9080803394317627,0.7584607124328613,-0.028325796127319336,-0.01979193091392517,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,-1.0,0.9499787092208862,0.7681551665067672,0.0135725736618042,-0.01009747684001927,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,-0.5,0.9374256134033203,0.7747280031442643,0.0010194778442382812,-0.003524640202522189,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,0.5,0.9446598887443542,0.7830431461334229,0.008253753185272217,0.004790502786636397,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,1.0,0.956697940826416,0.7862415418028832,0.020291805267333984,0.007988898456096738,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,2.0,0.9788579940795898,0.7942200779914856,0.04245185852050781,0.015967434644699185,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,entropy,3.0,1.0314747095108032,0.7922231540083885,0.09506857395172119,0.013970510661602042,0.011182025734640142,0.42304066781345184
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,-3.0,0.9688243865966797,0.7368352711200714,0.032418251037597656,-0.041417372226715043,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,-2.0,0.9292303323745728,0.7626706480979919,-0.007175803184509277,-0.015581995248794556,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,-1.0,0.9321852326393127,0.7751448065042497,-0.004220902919769287,-0.003107836842536793,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,-0.5,0.9313441514968872,0.7777499616146089,-0.005061984062194824,-0.0005026817321776011,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,0.5,0.9384554624557495,0.781270369887352,0.0020493268966674805,0.003017726540565535,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,1.0,0.9553512930870056,0.781947585940361,0.018945157527923584,0.0036949425935745017,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,2.0,0.9254776239395142,0.7753750652074813,-0.010928511619567871,-0.0028775781393051147,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,confidence,3.0,0.9306493401527405,0.6820628881454468,-0.005756795406341553,-0.09618975520133966,0.3662100274128417,0.184273302265033
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,-3.0,1.0246554811795552,0.7109437043468158,0.08824934562047315,-0.0673089389999707,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,-2.0,0.9368539452552795,0.7542554418245949,0.00044780969619750977,-0.023997201522191536,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,-1.0,0.9413445790608724,0.7797360544403394,0.004938443501790402,0.0014834110935529887,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,-0.5,0.9467625419298807,0.77980418552955,0.01035640637079871,0.0015515421827635434,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,0.5,0.9362891316413879,0.7741759399573006,-0.0001170039176940918,-0.004076703389485847,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,1.0,0.943043569723765,0.7704905877510706,0.006637434164682987,-0.0077620555957158555,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,2.0,0.89068470398585,0.7462366541226704,-0.04572143157323205,-0.03201598922411608,0.623085891914091,0.12257509543154299
0,90,0.936406135559082,0.7782526433467865,single_token,single_token,steering,random,3.0,0.8238522410392761,0.7336061298847198,-0.11255389451980591,-0.044646513462066606,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,-3.0,0.900239884853363,0.8642685934901237,0.049179792404174805,-0.04461274296045303,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,-2.0,0.8492807149887085,0.9105464354157446,-0.0017793774604797363,0.001665098965167866,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,-1.0,0.8467620015144348,0.9060794055461883,-0.004298090934753418,-0.0028019309043885166,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,-0.5,0.847599446773529,0.9075142860412597,-0.0034606456756591797,-0.001367050409317061,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,0.5,0.8468257188796997,0.9106785356998444,-0.004234373569488525,0.0017971992492675781,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,1.0,0.8399883508682251,0.9139788314700126,-0.011071741580963135,0.005097495019435794,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,2.0,0.8722141981124878,0.9134839713573456,0.02115410566329956,0.004602634906768821,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,entropy,3.0,0.9540585279464722,0.8940818503499031,0.10299843549728394,-0.01479948610067372,0.011182025734640142,0.42304066781345184
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,-3.0,0.871537446975708,0.9036411628127097,0.020477354526519775,-0.005240173637867107,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,-2.0,0.8621190786361694,0.9101229652762413,0.011058986186981201,0.0012416288256644759,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,-1.0,0.8286828994750977,0.907403703033924,-0.022377192974090576,-0.001477633416652746,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,-0.5,0.8366004228591919,0.9081729263067245,-0.014459669589996338,-0.0007084101438522561,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,0.5,0.851898193359375,0.910465633869171,0.0008381009101867676,0.0015842974185942271,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,1.0,0.8627222180366516,0.9131330072879791,0.011662125587463379,0.004251670837402299,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,2.0,0.8590651750564575,0.9226044043898581,0.008005082607269287,0.013723067939281353,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,confidence,3.0,1.1562410593032837,0.8006999462842941,0.30518096685409546,-0.1081813901662827,0.3662100274128417,0.184273302265033
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,-3.0,1.0254050890604656,0.8547611042857168,0.17434499661127734,-0.05412023216485995,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,-2.0,0.8610749840736389,0.9023893465598425,0.010014891624450684,-0.0064919898907342954,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,-1.0,0.8351821899414062,0.9104112148284912,-0.015877902507781982,0.0015298783779144065,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,-0.5,0.8465948899586996,0.9089870452880859,-0.004465202490488651,0.00010570883750915527,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,0.5,0.8458675146102905,0.9090130433440208,-0.005192577838897705,0.00013170689344399467,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,1.0,0.8315771023432413,0.909629571934541,-0.019482990105946896,0.000748235483964188,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,2.0,0.8137954076131185,0.9073425595959027,-0.037264684836069706,-0.0015387768546740732,0.623085891914091,0.12257509543154299
0,91,0.8510600924491882,0.9088813364505768,single_token,single_token,steering,random,3.0,0.8286155263582865,0.8945307652155557,-0.02244456609090173,-0.014350571235021037,0.623085891914091,0.12257509543154299
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,-3.0,0.735332727432251,0.8656260073184967,0.03949087858200073,-0.06059356480836864,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,-2.0,0.6821334362030029,0.9247117280960083,-0.013708412647247314,-0.0015078440308570196,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,-1.0,0.699472188949585,0.9255406215786934,0.003630340099334717,-0.0006789505481719083,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,-0.5,0.6917608380317688,0.925764687359333,-0.004081010818481445,-0.0004548847675323042,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,0.5,0.6912986040115356,0.9273787409067153,-0.0045432448387146,0.001159168779850006,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,1.0,0.6759953498840332,0.9282582864165305,-0.01984649896621704,0.0020387142896651778,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,2.0,0.6426437497138977,0.9243961453437805,-0.05319809913635254,-0.0018234267830848916,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,entropy,3.0,0.7292837500572205,0.9067855179309845,0.033441901206970215,-0.019434054195880845,0.011182025734640142,0.42304066781345184
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,confidence,-3.0,0.6549811363220215,0.9255948305130005,-0.04086071252822876,-0.0006247416138648321,0.3662100274128417,0.184273302265033
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,confidence,-2.0,0.6484509706497192,0.926786059141159,-0.047390878200531006,0.0005664870142936262,0.3662100274128417,0.184273302265033
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,confidence,-1.0,0.6775272488594055,0.9256370261311531,-0.018314599990844727,-0.0005825459957122803,0.3662100274128417,0.184273302265033
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,confidence,-0.5,0.6934127807617188,0.9259699732065201,-0.002429068088531494,-0.000249598920345262,0.3662100274128417,0.184273302265033
0,92,0.6958418488502502,0.9262195721268653,single_token,single_token,steering,confidence,0.5,0.680154025554657,0.9271194413304329,-0.01568782329559326,0.0008998692035675493,0.3662100274128417,0.184273302265033
